pdb_file,metadata_file,protein_chains,complex_chains
data/Ankyrin_repeat_protein/pdb_files/7LI4.pdb,data/Ankyrin_repeat_protein/metadata_files/7LI4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8U8A.pdb,data/Ankyrin_repeat_protein/metadata_files/8U8A_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6VNO.pdb,data/Ankyrin_repeat_protein/metadata_files/6VNO_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6VP6.pdb,data/Ankyrin_repeat_protein/metadata_files/6VP6_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/9CHO.pdb,data/Ankyrin_repeat_protein/metadata_files/9CHO_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7THY.pdb,data/Ankyrin_repeat_protein/metadata_files/7THY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7THZ.pdb,data/Ankyrin_repeat_protein/metadata_files/7THZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8U8B.pdb,data/Ankyrin_repeat_protein/metadata_files/8U8B_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8U7L.pdb,data/Ankyrin_repeat_protein/metadata_files/8U7L_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6VP7.pdb,data/Ankyrin_repeat_protein/metadata_files/6VP7_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3P3N.pdb,data/Ankyrin_repeat_protein/metadata_files/3P3N_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3P3P.pdb,data/Ankyrin_repeat_protein/metadata_files/3P3P_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8Q7R.pdb,data/Ankyrin_repeat_protein/metadata_files/8Q7R_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/9J79.pdb,data/Ankyrin_repeat_protein/metadata_files/9J79_metadata.json,19,8
data/Ankyrin_repeat_protein/pdb_files/8TZC.pdb,data/Ankyrin_repeat_protein/metadata_files/8TZC_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6XAF.pdb,data/Ankyrin_repeat_protein/metadata_files/6XAF_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8TXZ.pdb,data/Ankyrin_repeat_protein/metadata_files/8TXZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8TZG.pdb,data/Ankyrin_repeat_protein/metadata_files/8TZG_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6OJE.pdb,data/Ankyrin_repeat_protein/metadata_files/6OJE_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6OJF.pdb,data/Ankyrin_repeat_protein/metadata_files/6OJF_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8FO7.pdb,data/Ankyrin_repeat_protein/metadata_files/8FO7_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8SMC.pdb,data/Ankyrin_repeat_protein/metadata_files/8SMC_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8TZE.pdb,data/Ankyrin_repeat_protein/metadata_files/8TZE_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6DLO.pdb,data/Ankyrin_repeat_protein/metadata_files/6DLO_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6DLP.pdb,data/Ankyrin_repeat_protein/metadata_files/6DLP_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6XR4.pdb,data/Ankyrin_repeat_protein/metadata_files/6XR4_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/2F8X.pdb,data/Ankyrin_repeat_protein/metadata_files/2F8X_metadata.json,5,5
data/Ankyrin_repeat_protein/pdb_files/1VKX.pdb,data/Ankyrin_repeat_protein/metadata_files/1VKX_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/1LE5.pdb,data/Ankyrin_repeat_protein/metadata_files/1LE5_metadata.json,8,4
data/Ankyrin_repeat_protein/pdb_files/2I9T.pdb,data/Ankyrin_repeat_protein/metadata_files/2I9T_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/1LE9.pdb,data/Ankyrin_repeat_protein/metadata_files/1LE9_metadata.json,8,4
data/Ankyrin_repeat_protein/pdb_files/8IAH.pdb,data/Ankyrin_repeat_protein/metadata_files/8IAH_metadata.json,36,10
data/Ankyrin_repeat_protein/pdb_files/7LHT.pdb,data/Ankyrin_repeat_protein/metadata_files/7LHT_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8TZH.pdb,data/Ankyrin_repeat_protein/metadata_files/8TZH_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9DB5.pdb,data/Ankyrin_repeat_protein/metadata_files/9DB5_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9DAM.pdb,data/Ankyrin_repeat_protein/metadata_files/9DAM_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8U7H.pdb,data/Ankyrin_repeat_protein/metadata_files/8U7H_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5MIO.pdb,data/Ankyrin_repeat_protein/metadata_files/5MIO_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/8PQL.pdb,data/Ankyrin_repeat_protein/metadata_files/8PQL_metadata.json,8,8
data/Ankyrin_repeat_protein/pdb_files/6RZ3.pdb,data/Ankyrin_repeat_protein/metadata_files/6RZ3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9P99.pdb,data/Ankyrin_repeat_protein/metadata_files/9P99_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3GUT.pdb,data/Ankyrin_repeat_protein/metadata_files/3GUT_metadata.json,12,4
data/Ankyrin_repeat_protein/pdb_files/8VH4.pdb,data/Ankyrin_repeat_protein/metadata_files/8VH4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8VH5.pdb,data/Ankyrin_repeat_protein/metadata_files/8VH5_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8FO2.pdb,data/Ankyrin_repeat_protein/metadata_files/8FO2_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8FO8.pdb,data/Ankyrin_repeat_protein/metadata_files/8FO8_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8FO9.pdb,data/Ankyrin_repeat_protein/metadata_files/8FO9_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/3UZD.pdb,data/Ankyrin_repeat_protein/metadata_files/3UZD_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5MY9.pdb,data/Ankyrin_repeat_protein/metadata_files/5MY9_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5MYC.pdb,data/Ankyrin_repeat_protein/metadata_files/5MYC_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1JM7.pdb,data/Ankyrin_repeat_protein/metadata_files/1JM7_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9CK0.pdb,data/Ankyrin_repeat_protein/metadata_files/9CK0_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6WQU.pdb,data/Ankyrin_repeat_protein/metadata_files/6WQU_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/7LEU.pdb,data/Ankyrin_repeat_protein/metadata_files/7LEU_metadata.json,3,2
data/Ankyrin_repeat_protein/pdb_files/9E4Q.pdb,data/Ankyrin_repeat_protein/metadata_files/9E4Q_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9CI3.pdb,data/Ankyrin_repeat_protein/metadata_files/9CI3_metadata.json,3,2
data/Ankyrin_repeat_protein/pdb_files/4C4K.pdb,data/Ankyrin_repeat_protein/metadata_files/4C4K_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7L83.pdb,data/Ankyrin_repeat_protein/metadata_files/7L83_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4Q57.pdb,data/Ankyrin_repeat_protein/metadata_files/4Q57_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7ALJ.pdb,data/Ankyrin_repeat_protein/metadata_files/7ALJ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4BQW.pdb,data/Ankyrin_repeat_protein/metadata_files/4BQW_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4BQY.pdb,data/Ankyrin_repeat_protein/metadata_files/4BQY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1PB5.pdb,data/Ankyrin_repeat_protein/metadata_files/1PB5_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3V79.pdb,data/Ankyrin_repeat_protein/metadata_files/3V79_metadata.json,6,6
data/Ankyrin_repeat_protein/pdb_files/3ETO.pdb,data/Ankyrin_repeat_protein/metadata_files/3ETO_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/2JMF.pdb,data/Ankyrin_repeat_protein/metadata_files/2JMF_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3L95.pdb,data/Ankyrin_repeat_protein/metadata_files/3L95_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/4UWD.pdb,data/Ankyrin_repeat_protein/metadata_files/4UWD_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5A3U.pdb,data/Ankyrin_repeat_protein/metadata_files/5A3U_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/3I08.pdb,data/Ankyrin_repeat_protein/metadata_files/3I08_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/4KV4.pdb,data/Ankyrin_repeat_protein/metadata_files/4KV4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2LSP.pdb,data/Ankyrin_repeat_protein/metadata_files/2LSP_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4KV1.pdb,data/Ankyrin_repeat_protein/metadata_files/4KV1_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/2O61.pdb,data/Ankyrin_repeat_protein/metadata_files/2O61_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/2RQZ.pdb,data/Ankyrin_repeat_protein/metadata_files/2RQZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2RR0.pdb,data/Ankyrin_repeat_protein/metadata_files/2RR0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2RR2.pdb,data/Ankyrin_repeat_protein/metadata_files/2RR2_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6TCZ.pdb,data/Ankyrin_repeat_protein/metadata_files/6TCZ_metadata.json,28,14
data/Ankyrin_repeat_protein/pdb_files/6TD5.pdb,data/Ankyrin_repeat_protein/metadata_files/6TD5_metadata.json,28,14
data/Ankyrin_repeat_protein/pdb_files/4UOW.pdb,data/Ankyrin_repeat_protein/metadata_files/4UOW_metadata.json,36,2
data/Ankyrin_repeat_protein/pdb_files/7ABV.pdb,data/Ankyrin_repeat_protein/metadata_files/7ABV_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2VJ3.pdb,data/Ankyrin_repeat_protein/metadata_files/2VJ3_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4CUD.pdb,data/Ankyrin_repeat_protein/metadata_files/4CUD_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4CUE.pdb,data/Ankyrin_repeat_protein/metadata_files/4CUE_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4CUF.pdb,data/Ankyrin_repeat_protein/metadata_files/4CUF_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4D0F.pdb,data/Ankyrin_repeat_protein/metadata_files/4D0F_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5FM9.pdb,data/Ankyrin_repeat_protein/metadata_files/5FM9_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5FMA.pdb,data/Ankyrin_repeat_protein/metadata_files/5FMA_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4D0E.pdb,data/Ankyrin_repeat_protein/metadata_files/4D0E_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8IAI.pdb,data/Ankyrin_repeat_protein/metadata_files/8IAI_metadata.json,31,9
data/Ankyrin_repeat_protein/pdb_files/1MY5.pdb,data/Ankyrin_repeat_protein/metadata_files/1MY5_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/1MY7.pdb,data/Ankyrin_repeat_protein/metadata_files/1MY7_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/1BFT.pdb,data/Ankyrin_repeat_protein/metadata_files/1BFT_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7LYB.pdb,data/Ankyrin_repeat_protein/metadata_files/7LYB_metadata.json,13,9
data/Ankyrin_repeat_protein/pdb_files/8GRQ.pdb,data/Ankyrin_repeat_protein/metadata_files/8GRQ_metadata.json,13,9
data/Ankyrin_repeat_protein/pdb_files/7JZV.pdb,data/Ankyrin_repeat_protein/metadata_files/7JZV_metadata.json,12,8
data/Ankyrin_repeat_protein/pdb_files/8ODZ.pdb,data/Ankyrin_repeat_protein/metadata_files/8ODZ_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/8OE0.pdb,data/Ankyrin_repeat_protein/metadata_files/8OE0_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/8PB1.pdb,data/Ankyrin_repeat_protein/metadata_files/8PB1_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/1TOZ.pdb,data/Ankyrin_repeat_protein/metadata_files/1TOZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5KZO.pdb,data/Ankyrin_repeat_protein/metadata_files/5KZO_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/9B3G.pdb,data/Ankyrin_repeat_protein/metadata_files/9B3G_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8OR5.pdb,data/Ankyrin_repeat_protein/metadata_files/8OR5_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8ORY.pdb,data/Ankyrin_repeat_protein/metadata_files/8ORY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8ORZ.pdb,data/Ankyrin_repeat_protein/metadata_files/8ORZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1RAM.pdb,data/Ankyrin_repeat_protein/metadata_files/1RAM_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6GGR.pdb,data/Ankyrin_repeat_protein/metadata_files/6GGR_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/2RAM.pdb,data/Ankyrin_repeat_protein/metadata_files/2RAM_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8U9L.pdb,data/Ankyrin_repeat_protein/metadata_files/8U9L_metadata.json,16,3
data/Ankyrin_repeat_protein/pdb_files/9BDU.pdb,data/Ankyrin_repeat_protein/metadata_files/9BDU_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/9BDV.pdb,data/Ankyrin_repeat_protein/metadata_files/9BDV_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/9BDW.pdb,data/Ankyrin_repeat_protein/metadata_files/9BDW_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/9BDX.pdb,data/Ankyrin_repeat_protein/metadata_files/9BDX_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/9E6W.pdb,data/Ankyrin_repeat_protein/metadata_files/9E6W_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/5U01.pdb,data/Ankyrin_repeat_protein/metadata_files/5U01_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/9GTK.pdb,data/Ankyrin_repeat_protein/metadata_files/9GTK_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/5L0R.pdb,data/Ankyrin_repeat_protein/metadata_files/5L0R_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5UB5.pdb,data/Ankyrin_repeat_protein/metadata_files/5UB5_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/9B3N.pdb,data/Ankyrin_repeat_protein/metadata_files/9B3N_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6QHL.pdb,data/Ankyrin_repeat_protein/metadata_files/6QHL_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YOW.pdb,data/Ankyrin_repeat_protein/metadata_files/6YOW_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YOX.pdb,data/Ankyrin_repeat_protein/metadata_files/6YOX_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YOY.pdb,data/Ankyrin_repeat_protein/metadata_files/6YOY_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YP2.pdb,data/Ankyrin_repeat_protein/metadata_files/6YP2_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YP3.pdb,data/Ankyrin_repeat_protein/metadata_files/6YP3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YP8.pdb,data/Ankyrin_repeat_protein/metadata_files/6YP8_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YPL.pdb,data/Ankyrin_repeat_protein/metadata_files/6YPL_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YPY.pdb,data/Ankyrin_repeat_protein/metadata_files/6YPY_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YQ2.pdb,data/Ankyrin_repeat_protein/metadata_files/6YQ2_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NSV.pdb,data/Ankyrin_repeat_protein/metadata_files/7NSV_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BI3.pdb,data/Ankyrin_repeat_protein/metadata_files/7BI3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BIQ.pdb,data/Ankyrin_repeat_protein/metadata_files/7BIQ_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BJB.pdb,data/Ankyrin_repeat_protein/metadata_files/7BJB_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NJB.pdb,data/Ankyrin_repeat_protein/metadata_files/7NJB_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NK3.pdb,data/Ankyrin_repeat_protein/metadata_files/7NK3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NK5.pdb,data/Ankyrin_repeat_protein/metadata_files/7NK5_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NLE.pdb,data/Ankyrin_repeat_protein/metadata_files/7NLE_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NM3.pdb,data/Ankyrin_repeat_protein/metadata_files/7NM3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NMH.pdb,data/Ankyrin_repeat_protein/metadata_files/7NMH_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NQP.pdb,data/Ankyrin_repeat_protein/metadata_files/7NQP_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NR7.pdb,data/Ankyrin_repeat_protein/metadata_files/7NR7_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NYE.pdb,data/Ankyrin_repeat_protein/metadata_files/7NYE_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NYG.pdb,data/Ankyrin_repeat_protein/metadata_files/7NYG_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NZ6.pdb,data/Ankyrin_repeat_protein/metadata_files/7NZ6_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O3A.pdb,data/Ankyrin_repeat_protein/metadata_files/7O3A_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O3F.pdb,data/Ankyrin_repeat_protein/metadata_files/7O3F_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O3P.pdb,data/Ankyrin_repeat_protein/metadata_files/7O3P_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O3R.pdb,data/Ankyrin_repeat_protein/metadata_files/7O3R_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5C.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5C_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5D.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5D_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5O.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5O_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5S.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5S_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O6F.pdb,data/Ankyrin_repeat_protein/metadata_files/7O6F_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O6G.pdb,data/Ankyrin_repeat_protein/metadata_files/7O6G_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O6K.pdb,data/Ankyrin_repeat_protein/metadata_files/7O6K_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6NV2.pdb,data/Ankyrin_repeat_protein/metadata_files/6NV2_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6QHM.pdb,data/Ankyrin_repeat_protein/metadata_files/6QHM_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BIW.pdb,data/Ankyrin_repeat_protein/metadata_files/7BIW_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BIY.pdb,data/Ankyrin_repeat_protein/metadata_files/7BIY_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BJF.pdb,data/Ankyrin_repeat_protein/metadata_files/7BJF_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BJL.pdb,data/Ankyrin_repeat_protein/metadata_files/7BJL_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BJW.pdb,data/Ankyrin_repeat_protein/metadata_files/7BJW_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7BKH.pdb,data/Ankyrin_repeat_protein/metadata_files/7BKH_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NJ9.pdb,data/Ankyrin_repeat_protein/metadata_files/7NJ9_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NLA.pdb,data/Ankyrin_repeat_protein/metadata_files/7NLA_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NM1.pdb,data/Ankyrin_repeat_protein/metadata_files/7NM1_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NM9.pdb,data/Ankyrin_repeat_protein/metadata_files/7NM9_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NV4.pdb,data/Ankyrin_repeat_protein/metadata_files/7NV4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NVI.pdb,data/Ankyrin_repeat_protein/metadata_files/7NVI_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NWS.pdb,data/Ankyrin_repeat_protein/metadata_files/7NWS_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NXS.pdb,data/Ankyrin_repeat_protein/metadata_files/7NXS_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NXT.pdb,data/Ankyrin_repeat_protein/metadata_files/7NXT_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NXW.pdb,data/Ankyrin_repeat_protein/metadata_files/7NXW_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NXY.pdb,data/Ankyrin_repeat_protein/metadata_files/7NXY_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NY4.pdb,data/Ankyrin_repeat_protein/metadata_files/7NY4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NYF.pdb,data/Ankyrin_repeat_protein/metadata_files/7NYF_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NZG.pdb,data/Ankyrin_repeat_protein/metadata_files/7NZG_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NZK.pdb,data/Ankyrin_repeat_protein/metadata_files/7NZK_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7NZV.pdb,data/Ankyrin_repeat_protein/metadata_files/7NZV_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O34.pdb,data/Ankyrin_repeat_protein/metadata_files/7O34_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O3Q.pdb,data/Ankyrin_repeat_protein/metadata_files/7O3Q_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O3S.pdb,data/Ankyrin_repeat_protein/metadata_files/7O3S_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O57.pdb,data/Ankyrin_repeat_protein/metadata_files/7O57_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O59.pdb,data/Ankyrin_repeat_protein/metadata_files/7O59_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5A.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5A_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5F.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5F_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5G.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5G_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5P.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5P_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5U.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5U_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O5X.pdb,data/Ankyrin_repeat_protein/metadata_files/7O5X_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O6I.pdb,data/Ankyrin_repeat_protein/metadata_files/7O6I_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O6J.pdb,data/Ankyrin_repeat_protein/metadata_files/7O6J_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7O6M.pdb,data/Ankyrin_repeat_protein/metadata_files/7O6M_metadata.json,2,2
